-1.983000040054321289e+00,-1.468818311423092382e-07
-1.966000080108642578e+00,-2.772029006337106694e-07
-1.949000120162963867e+00,-4.051348128086829092e-07
-1.932000160217285156e+00,-5.340701818568049930e-07
-1.915000200271606445e+00,-6.616133418901881669e-07
-1.898000240325927734e+00,-7.904848757789295632e-07
-1.881000280380249023e+00,-9.193672667606733739e-07
-1.864000320434570312e+00,-1.046894226419681218e-06
-1.847000360488891602e+00,-1.174408794213377405e-06
-1.830000400543212891e+00,-1.301923020946560428e-06
-1.813000440597534180e+00,-1.429437020306068007e-06
-1.796000480651855469e+00,-1.556949769110360648e-06
-1.779000520706176758e+00,-1.684463768469868228e-06
-1.762000560760498047e+00,-1.813361791391798761e-06
-1.745000600814819336e+00,-1.940882384587894194e-06
-1.728000640869140625e+00,-2.068393087029107846e-06
-1.711000680923461914e+00,-2.195902425228268839e-06
-1.694000720977783203e+00,-2.323411536053754389e-06
-1.677000761032104492e+00,-2.450920646879239939e-06
-1.660000801086425781e+00,-2.578429757704725489e-06
-1.643000841140747070e+00,-2.707356998143950477e-06
-1.626000881195068359e+00,-2.836298790498403832e-06
-1.609000921249389648e+00,-2.963810857181670144e-06
-1.592000961303710938e+00,-3.091311327807488851e-06
-1.575001001358032227e+00,-3.218809979443904012e-06
-1.558001041412353516e+00,-3.346308403706643730e-06
-1.541001081466674805e+00,-3.475256789897684939e-06
-1.524001121520996094e+00,-3.602761807997012511e-06
-1.507001161575317383e+00,-3.730256594280945137e-06
-1.490001201629638672e+00,-3.857750016322825104e-06
-1.473001241683959961e+00,-3.985241619375301525e-06
-1.456001281738281250e+00,-4.112734586669830605e-06
-1.439001321792602539e+00,-4.240227553964359686e-06
-1.422001361846923828e+00,-4.367720521258888766e-06
-1.405001401901245117e+00,-4.495213488553417847e-06
-1.388001441955566406e+00,-4.622706455847946927e-06
-1.371001482009887695e+00,-4.750199423142476007e-06
-1.354001522064208984e+00,-4.877692390437005088e-06
-1.337001562118530273e+00,-5.005185357731534168e-06
-1.320001602172851562e+00,-5.132678325026063249e-06
-1.303001642227172852e+00,-5.260171292320592329e-06
-1.286001682281494141e+00,-5.387664259615121409e-06
-1.269001722335815430e+00,-5.515157226909650490e-06
-1.252001762390136719e+00,-5.642650194204179570e-06
-1.235001802444458008e+00,-5.770143161498708650e-06
-1.218001842498779297e+00,-5.897636128793237731e-06
-1.201001882553100586e+00,-6.025129096087766811e-06
-1.184001922607421875e+00,-6.152622063382295892e-06
-1.167001962661743164e+00,-6.280115030676824972e-06
-1.150002002716064453e+00,-6.407607997971354052e-06
-1.133002042770385742e+00,-6.535100965265883133e-06
-1.116002082824707031e+00,-6.662593932560412213e-06
-1.099002122879028320e+00,-6.790086899854941294e-06
-1.082002162933349609e+00,-6.917579867149470374e-06
-1.065002202987670898e+00,-7.045072834443999454e-06
-1.048002243041992188e+00,-7.172565801738528535e-06
-1.031002283096313477e+00,-7.300058769033057615e-06
-1.014002323150634766e+00,-7.427551736327586696e-06
-9.970023036003112793e-01,-7.555044703622115776e-06
-9.800022840499877930e-01,-7.682537216169293970e-06
-9.630022644996643066e-01,-7.810030183463823050e-06
-9.460022449493408203e-01,-7.937523150758352131e-06
-9.290022253990173340e-01,-8.065016118052881211e-06
-9.120022058486938477e-01,-8.192509085347410291e-06
-8.950021862983703613e-01,-8.320002052641939372e-06
